        5.86357947        94.18595465
        5.87922403        94.28255819
        5.89486859        94.38311150
        5.91051314        94.48757276
        5.92615770        94.59590011
        5.94180225        94.70805168
        5.95744681        94.82398554
        5.97309136        94.94365979
        5.98873592        95.06703246
        6.00438048        95.19406164
        6.02002503        95.32470538
        6.03566959        95.45892175
        6.05131414        95.59666885
        6.06695870        95.73790481
        6.08260325        95.88258776
        6.09824781        96.03067591
        6.11389237        96.18212748
        6.12953692        96.33690077
        6.14518148        96.49495410
        6.16082603        96.65624589
        6.17647059        96.82073462
        6.19211514        96.98837882
        6.20775970        97.15913714
        6.22340426        97.33296828
        6.23904881        97.50983106
        6.25469337        97.68968438
        6.27033792        97.87248723
        6.28598248        98.05819875
        6.30162703        98.24677815
        6.31727159        98.43818477
        6.33291615        98.63237808
        6.34856070        98.82931767
        6.36420526        99.02896325
        6.37984981        99.23127470
        6.39549437        99.43621200
        6.41113892        99.64373529
        6.42678348        99.85380486
        6.44242804       100.06638116
        6.45807259       100.28142477
        6.47371715       100.49889647
        6.48936170       100.71875716
        6.50500626       100.94096794
        6.52065081       101.16549006
        6.53629537       101.39228497
        6.55193992       101.62131426
        6.56758448       101.85253975
        6.58322904       102.08592339
        6.59887359       102.32142736
        6.61451815       102.55901401
        6.63016270       102.79864589
        6.64580726       103.04028574
        6.66145181       103.28389651
        6.67709637       103.52944135
        6.69274093       103.77688359
        6.70838548       104.02618681
        6.72403004       104.27731475
        6.73967459       104.53023141
        6.75531915       104.78490097
        6.77096370       105.04128784
        6.78660826       105.29935664
        6.80225282       105.55907222
        6.81789737       105.82039965
        6.83354193       106.08330421
        6.84918648       106.34775143
        6.86483104       106.61370705
        6.88047559       106.88113704
        6.89612015       107.15000761
        6.91176471       107.42028519
        6.92740926       107.69193647
        6.94305382       107.96492834
        6.95869837       108.23922794
        6.97434293       108.51480267
        6.98998748       108.79162014
        7.00563204       109.06964822
        7.02127660       109.34885500
        7.03692115       109.62920883
        7.05256571       109.91067831
        7.06821026       110.19323226
        7.08385482       110.47683976
        7.09949937       110.76147015
        7.11514393       111.04709299
        7.13078849       111.33367810
        7.14643304       111.62119555
        7.16207760       111.90961566
        7.17772215       112.19890900
        7.19336671       112.48904638
        7.20901126       112.77999886
        7.22465582       113.07173777
        7.24030038       113.36423468
        7.25594493       113.65746141
        7.27158949       113.95139002
        7.28723404       114.24599284
        7.30287860       114.54124245
        7.31852315       114.83711167
        7.33416771       115.13357360
        7.34981227       115.43060155
        7.36545682       115.72816912
        7.38110138       116.02625014
        7.39674593       116.32481870
        7.41239049       116.62384914
        7.42803504       116.92331606
        7.44367960       117.22319431
        7.45932416       117.52345897
        7.47496871       117.82408540
        7.49061327       118.12504919
        7.50625782       118.42632620
        7.52190238       118.72789253
        7.53754693       119.02972452
        7.55319149       119.33179877
        7.56883605       119.63409212
        7.58448060       119.93658169
        7.60012516       120.23924480
        7.61576971       120.54205905
        7.63141427       120.84500228
        7.64705882       121.14805257
        7.66270338       121.45118824
        7.67834793       121.75438788
        7.69399249       122.05763029
        7.70963705       122.36089454
        7.72528160       122.66415993
        7.74092616       122.96740601
        7.75657071       123.27061256
        7.77221527       123.57375960
        7.78785982       123.87682741
        7.80350438       124.17979648
        7.81914894       124.48264755
        7.83479349       124.78536160
        7.85043805       125.08791985
        7.86608260       125.39030373
        7.88172716       125.69249494
        7.89737171       125.99447537
        7.91301627       126.29622719
        7.92866083       126.59773276
        7.94430538       126.89897468
        7.95994994       127.19993580
        7.97559449       127.50059917
        7.99123905       127.80094807
        8.00688360       128.10096603
        8.02252816       128.40063677
        8.03817272       128.69994425
        8.05381727       128.99887267
        8.06946183       129.29740640
        8.08510638       129.59553009
        8.10075094       129.89322855
        8.11639549       130.19048686
        8.13204005       130.48729028
        8.14768461       130.78362429
        8.16332916       131.07947460
        8.17897372       131.37482712
        8.19461827       131.66966796
        8.21026283       131.96398346
        8.22590738       132.25776015
        8.24155194       132.55098478
        8.25719650       132.84364431
        8.27284105       133.13572589
        8.28848561       133.42721687
        8.30413016       133.71810481
        8.31977472       134.00837748
        8.33541927       134.29802284
        8.35106383       134.58702903
        8.36670839       134.87538442
        8.38235294       135.16307754
        8.39799750       135.45009714
        8.41364205       135.73643216
        8.42928661       136.02207170
        8.44493116       136.30700510
        8.46057572       136.59122184
        8.47622028       136.87471162
        8.49186483       137.15746430
        8.50750939       137.43946994
        8.52315394       137.72071878
        8.53879850       138.00120124
        8.55444305       138.28090791
        8.57008761       138.55982957
        8.58573217       138.83795718
        8.60137672       139.11528186
        8.61702128       139.39179492
        8.63266583       139.66748782
        8.64831039       139.94235222
        8.66395494       140.21637993
        8.67959950       140.48956293
        8.69524406       140.76189337
        8.71088861       141.03336357
        8.72653317       141.30396600
        8.74217772       141.57369331
        8.75782228       141.84253830
        8.77346683       142.11049393
        8.78911139       142.37755333
        8.80475594       142.64370976
        8.82040050       142.90895666
        8.83604506       143.17328763
        8.85168961       143.43669639
        8.86733417       143.69917684
        8.88297872       143.96072302
        8.89862328       144.22132911
        8.91426783       144.48098946
        8.92991239       144.73969854
        8.94555695       144.99745097
        8.96120150       145.25424154
        8.97684606       145.51006514
        8.99249061       145.76491682
        9.00813517       146.01879177
        9.02377972       146.27168533
        9.03942428       146.52359294
        9.05506884       146.77451020
        9.07071339       147.02443285
        9.08635795       147.27335674
        9.10200250       147.52127787
        9.11764706       147.76819234
        9.13329161       148.01409642
        9.14893617       148.25898647
        9.16458073       148.50285900
        9.18022528       148.74571062
        9.19586984       148.98753808
        9.21151439       149.22833825
        9.22715895       149.46810810
        9.24280350       149.70684476
        9.25844806       149.94454543
        9.27409262       150.18120745
        9.28973717       150.41682828
        9.30538173       150.65140548
        9.32102628       150.88493672
        9.33667084       151.11741979
        9.35231539       151.34885259
        9.36795995       151.57923312
        9.38360451       151.80855949
        9.39924906       152.03682992
        9.41489362       152.26404274
        9.43053817       152.49019635
        9.44618273       152.71528930
        9.46182728       152.93932020
        9.47747184       153.16228778
        9.49311640       153.38419086
        9.50876095       153.60502838
        9.52440551       153.82479933
        9.54005006       154.04350283
        9.55569462       154.26113810
        9.57133917       154.47770441
        9.58698373       154.69320116
        9.60262829       154.90762784
        9.61827284       155.12098399
        9.63391740       155.33326928
        9.64956195       155.54448345
        9.66520651       155.75462632
        9.68085106       155.96369779
        9.69649562       156.17169787
        9.71214018       156.37862662
        9.72778473       156.58448420
        9.74342929       156.78927084
        9.75907384       156.99298686
        9.77471840       157.19563264
        9.79036295       157.39720865
        9.80600751       157.59771543
        9.82165207       157.79715360
        9.83729662       157.99552384
        9.85294118       158.19282692
        9.86858573       158.38906367
        9.88423029       158.58423498
        9.89987484       158.77834184
        9.91551940       158.97138528
        9.93116395       159.16336639
        9.94680851       159.35428637
        9.96245307       159.54414643
        9.97809762       159.73294788
        9.99374218       159.92069209
       10.00938673       160.10738048
       10.02503129       160.29301454
       10.04067584       160.47759580
       10.05632040       160.66112588
       10.07196496       160.84360644
       10.08760951       161.02503920
       10.10325407       161.20542594
       10.11889862       161.38476849
       10.13454318       161.56306873
       10.15018773       161.74032860
       10.16583229       161.91655010
       10.18147685       162.09173528
       10.19712140       162.26588621
       10.21276596       162.43900506
       10.22841051       162.61109402
       10.24405507       162.78215532
       10.25969962       162.95219126
       10.27534418       163.12120417
       10.29098874       163.28919644
       10.30663329       163.45617049
       10.32227785       163.62212879
       10.33792240       163.78707386
       10.35356696       163.95100824
       10.36921151       164.11393455
       10.38485607       164.27585542
       10.40050063       164.43677352
       10.41614518       164.59669157
       10.43178974       164.75561234
       10.44743429       164.91353861
       10.46307885       165.07047321
       10.47872340       165.22641902
       10.49436796       165.38137893
       10.51001252       165.53535588
       10.52565707       165.68835285
       10.54130163       165.84037283
       10.55694618       165.99141886
       10.57259074       166.14149401
       10.58823529       166.29060139
       10.60387985       166.43874412
       10.61952441       166.58592535
       10.63516896       166.73214829
       10.65081352       166.87741614
       10.66645807       167.02173216
       10.68210263       167.16509961
       10.69774718       167.30752178
       10.71339174       167.44900202
       10.72903630       167.58954366
       10.74468085       167.72915008
       10.76032541       167.86782467
       10.77596996       168.00557086
       10.79161452       168.14239209
       10.80725907       168.27829182
       10.82290363       168.41327355
       10.83854819       168.54734078
       10.85419274       168.68049703
       10.86983730       168.81274585
       10.88548185       168.94409082
       10.90112641       169.07453552
       10.91677096       169.20408354
       10.93241552       169.33273851
       10.94806008       169.46050407
       10.96370463       169.58738387
       10.97934919       169.71338157
       10.99499374       169.83850088
       11.01063830       169.96274547
       11.02628285       170.08611907
       11.04192741       170.20862541
       11.05757196       170.33026822
       11.07321652       170.45105126
       11.08886108       170.57097830
       11.10450563       170.69005310
       11.12015019       170.80827947
       11.13579474       170.92566119
       11.15143930       171.04220208
       11.16708385       171.15790596
       11.18272841       171.27277665
       11.19837297       171.38681800
       11.21401752       171.50003385
       11.22966208       171.61242805
       11.24530663       171.72400447
       11.26095119       171.83476698
       11.27659574       171.94471945
       11.29224030       172.05386576
       11.30788486       172.16220980
       11.32352941       172.26975547
       11.33917397       172.37650666
       11.35481852       172.48246729
       11.37046308       172.58764125
       11.38610763       172.69203246
       11.40175219       172.79564483
       11.41739675       172.89848229
       11.43304130       173.00054875
       11.44868586       173.10184815
       11.46433041       173.20238440
       11.47997497       173.30216143
       11.49561952       173.40118318
       11.51126408       173.49945357
       11.52690864       173.59697653
       11.54255319       173.69375601
       11.55819775       173.78979593
       11.57384230       173.88510021
       11.58948686       173.97967280
       11.60513141       174.07351763
       11.62077597       174.16663861
       11.63642053       174.25903969
       11.65206508       174.35072478
       11.66770964       174.44169781
       11.68335419       174.53196271
       11.69899875       174.62152338
       11.71464330       174.71038375
       11.73028786       174.79854773
       11.74593242       174.88601923
       11.76157697       174.97280215
       11.77722153       175.05890039
       11.79286608       175.14431786
       11.80851064       175.22905844
       11.82415519       175.31312602
       11.83979975       175.39652449
       11.85544431       175.47925772
       11.87108886       175.56132959
       11.88673342       175.64274395
       11.90237797       175.72350468
       11.91802253       175.80361562
       11.93366708       175.88308062
       11.94931164       175.96190352
       11.96495620       176.04008816
       11.98060075       176.11763837
       11.99624531       176.19455796
       12.01188986       176.27085074
       12.02753442       176.34652052
       12.04317897       176.42157110
       12.05882353       176.49600626
       12.07446809       176.56982978
       12.09011264       176.64304544
       12.10575720       176.71565700
       12.12140175       176.78766821
       12.13704631       176.85908282
       12.15269086       176.92990456
       12.16833542       177.00013716
       12.18397997       177.06978433
       12.19962453       177.13884979
       12.21526909       177.20733723
       12.23091364       177.27525033
       12.24655820       177.34259278
       12.26220275       177.40936825
       12.27784731       177.47558038
       12.29349186       177.54123282
       12.30913642       177.60632921
       12.32478098       177.67087317
       12.34042553       177.73486832
       12.35607009       177.79831826
       12.37171464       177.86122658
       12.38735920       177.92359685
       12.40300375       177.98543264
       12.41864831       178.04673752
       12.43429287       178.10751502
       12.44993742       178.16776868
       12.46558198       178.22750202
       12.48122653       178.28671854
       12.49687109       178.34542175
       12.51251564       178.40361512
       12.52816020       178.46130212
       12.54380476       178.51848622
       12.55944931       178.57517087
       12.57509387       178.63135949
       12.59073842       178.68705550
       12.60638298       178.74226232
       12.62202753       178.79698333
       12.63767209       178.85122192
       12.65331665       178.90498146
       12.66896120       178.95826531
       12.68460576       179.01107680
       12.70025031       179.06341926
       12.71589487       179.11529602
       12.73153942       179.16671036
       12.74718398       179.21766558
       12.76282854       179.26816496
       12.77847309       179.31821174
       12.79411765       179.36780919
       12.80976220       179.41696054
       12.82540676       179.46566899
       12.84105131       179.51393777
       12.85669587       179.56177005
       12.87234043       179.60916902
       12.88798498       179.65613785
       12.90362954       179.70267967
       12.91927409       179.74879762
       12.93491865       179.79449483
       12.95056320       179.83977439
       12.96620776       179.88463942
       12.98185232       179.92909297
       12.99749687       179.97313811
       13.01314143       180.01677789
       13.02878598       180.06001536
       13.04443054       180.10285351
       13.06007509       180.14529537
       13.07571965       180.18734393
       13.09136421       180.22900215
       13.10700876       180.27027300
       13.12265332       180.31115943
       13.13829787       180.35166436
       13.15394243       180.39179073
       13.16958698       180.43154142
       13.18523154       180.47091934
       13.20087610       180.50992735
       13.21652065       180.54856831
       13.23216521       180.58684506
       13.24780976       180.62476044
       13.26345432       180.66231726
       13.27909887       180.69951832
       13.29474343       180.73636641
       13.31038798       180.77286429
       13.32603254       180.80901472
       13.34167710       180.84482045
       13.35732165       180.88028420
       13.37296621       180.91540867
       13.38861076       180.95019658
       13.40425532       180.98465059
       13.41989987       181.01877338
       13.43554443       181.05256760
       13.45118899       181.08603588
       13.46683354       181.11918086
       13.48247810       181.15200513
       13.49812265       181.18451129
       13.51376721       181.21670192
       13.52941176       181.24857959
       13.54505632       181.28014684
       13.56070088       181.31140621
       13.57634543       181.34236022
       13.59198999       181.37301138
       13.60763454       181.40336216
       13.62327910       181.43341506
       13.63892365       181.46317254
       13.65456821       181.49263703
       13.67021277       181.52181097
       13.68585732       181.55069679
       13.70150188       181.57929688
       13.71714643       181.60761364
       13.73279099       181.63564943
       13.74843554       181.66340663
       13.76408010       181.69088757
       13.77972466       181.71809458
       13.79536921       181.74502999
       13.81101377       181.77169610
       13.82665832       181.79809519
       13.84230288       181.82422954
       13.85794743       181.85010141
       13.87359199       181.87571305
       13.88923655       181.90106669
       13.90488110       181.92616454
       13.92052566       181.95100882
       13.93617021       181.97560170
       13.95181477       181.99994537
       13.96745932       182.02404198
       13.98310388       182.04789369
       13.99874844       182.07150263
       14.01439299       182.09487092
       14.03003755       182.11800067
       14.04568210       182.14089396
       14.06132666       182.16355287
       14.07697121       182.18597948
       14.09261577       182.20817584
       14.10826033       182.23014397
       14.12390488       182.25188591
       14.13954944       182.27340366
       14.15519399       182.29469922
       14.17083855       182.31577459
       14.18648310       182.33663171
       14.20212766       182.35727257
       14.21777222       182.37769909
       14.23341677       182.39791320
       14.24906133       182.41791683
       14.26470588       182.43771189
       14.28035044       182.45730025
       14.29599499       182.47668380
       14.31163955       182.49586440
       14.32728411       182.51484390
       14.34292866       182.53362415
       14.35857322       182.55220697
       14.37421777       182.57059417
       14.38986233       182.58878756
       14.40550688       182.60678891
       14.42115144       182.62460001
       14.43679599       182.64222262
       14.45244055       182.65965848
       14.46808511       182.67690934
       14.48372966       182.69397692
       14.49937422       182.71086293
       14.51501877       182.72756907
       14.53066333       182.74409703
       14.54630788       182.76044848
       14.56195244       182.77662510
       14.57759700       182.79262851
       14.59324155       182.80846038
       14.60888611       182.82412232
       14.62453066       182.83961595
       14.64017522       182.85494287
       14.65581977       182.87010467
       14.67146433       182.88510293
       14.68710889       182.89993922
       14.70275344       182.91461510
       14.71839800       182.92913210
       14.73404255       182.94349176
       14.74968711       182.95769560
       14.76533166       182.97174512
       14.78097622       182.98564184
       14.79662078       182.99938722
       14.81226533       183.01298276
       14.82790989       183.02642990
       14.84355444       183.03973011
       14.85919900       183.05288482
       14.87484355       183.06589546
       14.89048811       183.07876345
       14.90613267       183.09149021
       14.92177722       183.10407712
       14.93742178       183.11652557
       14.95306633       183.12883695
       14.96871089       183.14101260
       14.98435544       183.15305389
       15.00000000       183.16496215
